Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Profession_Encoded
4813985,21,8,0,0,0,8,10,19
9539445,52,17,0,0,1,9,10,33
2979441,44,7,1,0,1,7,12,13
1906089,27,14,0,0,0,5,13,42
4245304,37,9,0,0,0,5,11,22
2088495,59,20,1,0,0,11,13,2
5341138,63,1,0,0,0,1,13,23
1650754,78,8,0,0,0,8,12,49
1753313,60,17,0,0,0,14,10,28
5802967,38,2,0,2,0,2,11,28
3678837,40,0,0,0,1,0,12,12
5943449,49,3,0,0,0,3,11,47
661426,64,7,0,0,0,7,13,5
1768758,70,18,0,0,1,11,14,16
7907385,64,6,0,0,0,6,14,1
4407262,64,8,0,0,1,6,11,8
5855304,54,13,0,0,0,4,10,14
2237433,65,19,0,0,0,7,12,11
9516616,51,0,0,0,0,0,12,49
2533055,58,0,0,0,0,0,10,18
1512050,70,7,0,0,0,7,14,29
6695084,21,15,0,0,0,13,10,38
7887547,32,10,0,0,1,10,12,36
1678997,47,20,0,0,0,12,13,30
1999104,25,12,0,0,1,11,14,2
2935149,66,2,0,0,0,2,10,32
1896804,47,8,0,0,1,8,10,42
4544603,72,8,0,0,0,3,12,3
6677446,66,8,0,0,0,8,14,39
991317,45,6,0,0,0,6,11,24
9739506,38,19,0,0,0,13,12,28
5766243,43,19,0,0,0,13,13,11
2742207,35,9,0,0,0,9,10,24
6233156,22,12,1,0,0,11,10,28
3238461,35,16,0,0,0,8,13,6
6879979,37,0,0,0,0,0,13,21
6837661,34,16,0,0,0,12,13,16
1453440,66,11,0,0,0,11,14,34
2261031,41,16,0,0,1,7,10,28
6861266,58,3,0,0,1,3,13,27
2244337,26,6,0,0,1,6,12,9
3990809,58,12,0,2,0,12,11,23
4500543,57,6,1,0,0,6,12,29
9049657,25,12,0,0,0,12,12,2
499939,25,17,1,0,1,9,14,20
535157,50,2,1,0,0,2,10,6
8256373,33,15,0,0,1,7,13,5
6712876,51,17,0,0,1,3,14,29
1970809,61,12,0,0,0,4,13,8
7110369,35,7,0,0,1,3,11,42
4544920,36,15,0,0,0,7,10,18
2149916,73,5,0,0,1,5,13,44
6357644,37,5,0,0,0,5,12,37
2162609,42,0,0,0,0,0,12,11
2752298,62,19,0,0,1,6,13,32
4143099,21,3,0,0,0,3,11,41
8200302,36,13,0,2,0,5,11,29
7505547,48,5,0,0,0,5,10,21
1211872,69,18,0,0,0,5,13,29
3625101,28,5,0,0,0,5,10,36
8759249,50,12,0,0,1,7,12,27
2741381,35,17,0,0,0,3,14,17
1051867,78,9,0,0,0,9,14,4
6976958,64,1,0,0,0,1,13,19
5956675,50,3,0,0,1,3,13,47
695029,39,0,0,0,0,0,14,31
6776301,26,17,1,0,0,11,13,47
291391,33,8,0,0,0,6,13,19
176063,28,14,0,0,1,4,10,9
3737014,47,7,0,0,0,7,14,8
5647261,64,10,0,0,0,10,10,45
8949796,66,0,0,0,1,0,12,44
1969961,51,9,1,0,1,9,12,34
767579,23,7,1,0,1,7,13,14
6461341,24,18,0,0,0,9,11,32
632665,26,13,0,0,0,9,10,1
7631011,39,19,1,0,0,12,10,3
6325513,69,15,0,0,1,4,11,46
140981,36,17,0,0,1,9,12,11
3984731,28,1,0,0,0,1,13,15
6388707,56,1,0,0,0,1,10,2
1429643,24,11,0,0,0,11,10,12
4347522,48,5,0,0,0,5,10,24
1047915,23,4,0,0,1,4,11,26
1885923,46,16,0,0,0,8,14,5
3612614,62,15,0,0,0,14,14,11
70308,28,11,0,0,0,5,14,8
1100548,49,3,0,0,1,3,10,19
6023106,77,3,0,0,1,3,14,24
2024213,38,19,0,0,0,8,14,36
9173731,47,3,0,0,0,3,12,44
2304265,78,12,0,0,0,10,12,18
9662707,31,2,0,0,0,2,13,25
8521702,40,15,0,0,1,10,10,4
7309813,57,3,0,0,0,3,10,16
9576258,79,18,0,0,1,6,11,25
9016701,70,18,0,0,0,7,13,49
5031104,67,1,0,0,0,1,10,25
3324719,54,0,0,0,1,0,13,33
7319293,40,6,0,0,0,4,14,49
4383720,48,7,0,0,1,7,12,40
3172080,40,2,0,1,0,2,11,17
2926477,78,19,0,0,0,3,10,14
5330432,47,2,0,0,1,2,10,48
1659287,57,10,0,0,1,9,11,23
325788,39,3,1,0,0,3,13,28
3485450,64,15,0,0,0,7,13,33
630763,36,17,1,0,0,13,13,7
2240686,42,1,0,0,0,1,13,42
8739174,28,5,0,0,0,5,12,50
5839084,35,20,0,0,1,10,10,50
2318739,59,4,0,0,0,4,14,17
2755203,64,15,0,0,0,11,12,13
1106378,61,8,0,0,0,8,14,50
973794,69,16,0,0,1,8,14,2
1100548,49,3,0,0,1,3,10,19
1091635,74,11,0,0,1,3,11,27
3101312,27,13,0,0,0,3,14,9
5262116,43,1,0,0,0,1,10,7
156145,69,7,0,0,1,7,13,15
229131,76,10,0,0,0,10,13,13
6389996,32,16,0,0,0,7,11,47
1246854,21,8,0,0,1,8,11,46
7880562,57,20,0,0,0,10,10,32
7115862,52,17,0,0,0,14,11,14
2154544,45,5,0,0,0,4,14,9
4960308,76,7,0,0,0,6,14,19
960205,66,16,0,0,0,7,11,36
3847938,70,9,0,0,0,9,13,2
6069621,26,7,0,0,0,7,12,22
630763,36,17,1,0,0,13,13,7
6350875,41,5,0,0,0,5,11,33
6711469,43,19,0,0,0,6,12,24
75855,33,17,0,0,0,12,11,41
3326988,42,7,0,0,0,7,14,18
4496905,54,11,0,1,0,11,11,6
3218946,25,0,0,0,0,0,11,4
926842,26,10,0,2,0,10,12,21
3811267,65,3,0,0,0,3,11,18
945123,44,0,0,0,0,0,12,20
3578378,41,9,0,0,1,9,10,32
2109140,68,8,0,0,0,8,12,32
6927537,36,14,0,0,1,7,12,9
1322865,77,12,0,0,1,11,12,14
6003357,48,9,0,0,0,9,11,26
6646967,60,7,0,0,0,6,13,4
3713726,56,16,0,0,0,7,14,34
1029026,21,9,0,0,1,9,13,29
3283513,25,17,1,2,0,4,13,38
1864741,63,15,0,0,1,9,12,0
3327853,51,10,0,0,1,3,12,8
5935317,78,15,0,0,0,11,12,38
5739138,62,3,0,0,0,3,12,42
2939067,30,19,0,0,1,12,11,17
1604428,66,20,0,0,0,12,14,14
9726816,73,0,0,0,0,0,11,20
2460413,61,15,0,0,0,6,12,19
1551042,70,18,0,0,0,13,13,10
2549997,51,15,1,0,0,13,14,43
3411984,31,12,0,2,0,4,12,46
9254833,63,13,0,0,1,10,10,28
2377730,64,9,0,0,0,6,13,8
8880943,35,1,0,0,0,1,10,12
4671113,68,13,0,2,1,11,13,41
4519987,74,3,0,0,1,3,14,38
2936274,49,4,0,0,0,4,10,22
535157,50,2,1,0,0,2,10,6
6747015,59,20,0,0,0,7,14,25
385707,59,20,0,0,0,3,14,18
757360,76,16,0,0,0,7,10,34
9043837,22,6,0,0,1,6,12,41
7832535,26,12,0,0,1,10,14,7
9106549,31,19,0,0,0,9,13,5
875871,39,16,0,0,0,13,12,6
6640784,35,10,0,0,1,5,12,45
9368826,22,4,0,0,0,4,13,1
5911221,53,4,0,0,0,4,11,29
894168,26,20,0,0,1,14,14,7
2460413,61,15,0,0,0,6,12,19
2926190,71,0,0,0,0,0,14,14
5455001,47,5,0,0,0,5,12,41
6481616,70,16,0,0,1,13,10,24
4593497,33,15,1,0,0,8,14,47
6370626,55,20,0,0,0,10,11,9
3921757,77,11,0,0,0,3,14,27
9537662,44,19,0,0,0,14,12,3
4873523,22,15,0,0,0,3,11,32
3038020,30,15,0,0,1,4,10,32
7571977,75,5,0,0,1,5,13,12
2143466,51,15,0,0,1,6,13,22
2499018,24,15,0,0,0,8,13,5
6670038,37,13,0,0,0,5,14,26
6614108,41,4,0,2,1,4,14,37
2559385,74,14,1,0,1,9,12,48
4132100,34,3,1,0,1,3,12,27
8353567,55,14,0,2,0,3,12,21
8026612,24,3,1,0,1,3,13,35
6693633,34,0,0,0,0,0,12,12
1888040,43,2,1,0,0,2,13,10
968745,56,9,0,0,0,5,14,46
3640062,37,10,0,0,0,10,13,22
6044767,60,12,0,0,1,10,13,6
2936833,57,9,0,0,1,9,13,47
1818040,54,1,0,0,0,1,14,25
700444,24,0,0,0,0,0,11,11
1225686,65,9,0,0,0,5,13,36
7091843,60,20,0,0,0,3,13,47
9017508,40,17,1,0,1,6,13,44
3392494,28,6,0,0,1,6,10,50
7731935,25,3,0,1,1,3,13,26
1335719,74,4,0,2,0,4,14,48
2499535,29,17,0,0,0,9,12,30
9834012,50,7,0,0,0,4,14,34
156632,62,5,0,0,0,5,10,19
228131,30,5,0,0,0,5,12,40
3023559,65,16,1,0,1,8,10,45
1967586,56,19,0,0,0,10,12,8
4657522,59,9,0,2,0,4,13,26
5593388,62,12,1,2,0,7,10,45
6019535,75,9,0,0,1,3,13,24
902071,63,4,0,0,0,4,12,27
987476,33,17,0,0,1,14,12,47
7710784,61,19,0,0,1,3,10,9
3426425,42,15,0,0,0,13,10,47
9472148,55,16,0,0,0,8,11,34
4788890,62,5,1,0,0,5,12,0
8842912,73,2,0,0,1,2,10,11
6164439,65,4,1,0,0,4,11,20
3227716,71,10,0,0,1,10,13,16
2065698,24,10,0,0,1,5,11,23
612456,54,16,0,0,0,9,11,21
2926477,78,19,0,0,0,3,10,14
1363933,45,14,0,0,1,4,10,26
3728026,48,17,0,0,1,11,12,10
3854933,59,10,1,0,1,5,11,0
7398734,65,3,0,0,0,3,13,48
4718295,27,8,0,0,0,8,11,23
9083499,77,19,0,0,0,13,10,45
1131868,46,10,0,0,0,10,12,2
3053891,25,14,0,0,0,14,11,32
6652382,35,13,0,0,1,7,14,28
9738992,35,17,0,0,1,13,12,24
743219,54,5,0,2,0,5,12,43
9297948,33,11,0,0,1,8,11,40
9531730,62,18,0,0,0,14,12,17
6544503,65,13,0,0,1,4,13,30
5143689,65,16,1,0,0,13,12,25
2296270,52,14,0,0,1,6,13,8
6725891,25,11,0,2,0,11,14,9
780090,55,9,0,1,0,9,14,24
6246061,59,6,0,0,0,5,11,26
5822214,26,12,0,0,0,4,13,19
9934516,66,6,0,0,1,6,14,7
6083059,54,0,0,0,0,0,10,2
3177641,70,1,0,0,0,1,10,24
759604,26,18,0,0,0,10,11,12
9424290,74,0,0,0,0,0,14,40
5127014,76,0,1,0,0,0,13,23
1016105,74,17,0,1,1,8,13,0
606432,39,9,0,0,0,6,10,48
893850,73,2,0,0,1,2,13,33
3672369,60,12,0,0,0,6,12,17
2802877,70,14,0,0,0,10,11,7
9623497,42,7,0,0,1,7,10,27
5143268,53,4,0,0,0,4,11,10
3105209,79,12,0,0,0,5,14,11
5258493,38,8,0,0,0,6,12,31
3879007,43,6,0,0,0,6,11,19
6122913,76,5,0,0,0,5,14,27
1796846,45,16,0,0,1,9,14,4
4590909,27,14,0,2,0,8,14,25
1679387,66,13,0,0,0,3,14,11
1345167,23,13,1,0,0,3,11,4
8136993,21,16,0,2,0,3,11,26
7059064,42,4,0,0,0,3,10,22
1715663,54,16,0,0,0,14,11,0
1222892,74,7,0,0,1,5,12,3
928724,45,2,0,0,0,2,10,28
9641617,61,6,0,0,0,6,10,25
7110369,35,7,0,0,1,3,11,42
9728879,30,5,0,0,1,5,12,26
4140939,60,2,0,0,0,2,14,27
1604428,66,20,0,0,0,12,14,14
6913078,38,14,1,0,0,3,14,13
3291384,42,4,0,0,0,4,12,4
7782347,76,8,0,0,1,8,14,14
7334800,75,3,0,0,0,3,12,18
6670570,77,5,0,0,0,4,10,42
4620357,29,10,0,0,0,5,10,47
7285720,37,5,0,0,1,5,12,30
3440491,67,3,0,0,0,3,12,42
1743237,66,0,0,0,0,0,14,12
1208137,28,9,0,0,0,9,12,29
1896404,66,17,1,0,1,13,14,49
2940425,77,16,0,0,1,7,10,8
7816158,44,8,0,0,0,8,13,22
2090531,71,7,1,0,0,3,12,31
554517,21,7,0,0,0,5,13,2
235563,48,5,1,0,0,5,11,1
2181427,27,1,0,0,0,1,14,31
1330107,61,13,0,0,0,11,12,3
3755504,59,14,0,1,0,8,12,46
8010013,45,11,0,0,0,7,14,19
4158240,38,8,0,0,1,8,11,37
3327853,51,10,0,0,1,3,12,8
1325345,66,8,0,0,0,8,14,21
1011117,22,11,0,0,0,8,14,5
826681,78,4,1,0,1,4,14,16
1127903,74,15,0,0,1,3,12,8
4499968,77,17,0,0,1,14,14,19
4298965,22,10,0,0,0,10,14,19
3083191,35,2,0,0,0,2,11,21
5739138,62,3,0,0,0,3,12,42
6365998,45,8,0,0,0,4,10,47
3643652,56,2,0,0,0,2,10,47
3247184,70,17,0,0,1,13,10,1
6303559,40,0,0,0,1,0,14,45
300440,54,20,0,0,0,8,11,29
2640560,23,16,0,0,0,8,11,43
4341353,78,6,0,1,1,6,10,44
2585890,58,2,0,0,0,2,14,30
1380103,33,1,0,0,1,1,10,34
1923707,40,16,0,0,0,4,12,22
8615453,67,18,0,0,1,11,14,33
7461869,51,10,0,0,1,10,10,35
3062422,78,8,0,0,0,8,14,28
8759218,77,4,0,0,0,4,13,23
6602132,76,1,0,0,0,1,12,8
4743549,78,5,0,0,0,5,14,19
2295066,76,12,0,0,0,7,13,23
271512,54,5,0,2,1,5,14,22
2564409,29,13,0,0,1,7,12,17
5055002,48,1,0,0,0,1,11,26
3352999,54,16,0,0,0,14,11,11
2244337,26,6,0,0,1,6,12,9
853211,40,5,0,0,0,5,10,12
3477314,61,14,0,0,0,5,12,5
8996641,75,12,0,0,0,12,13,31
1014244,36,9,0,0,0,9,10,49
5510998,64,1,0,0,1,1,13,38
2079564,60,14,0,0,0,13,13,4
2087379,33,17,1,0,1,4,10,42
6979169,60,20,0,0,0,4,11,32
2145278,47,9,0,0,1,8,10,32
9672890,40,13,0,0,1,7,13,48
7767363,22,16,0,0,0,3,14,26
6218424,33,5,0,0,0,5,13,6
6738140,65,4,0,0,0,4,13,11
8406226,62,19,1,0,0,7,13,35
1621444,22,16,0,0,0,9,11,34
4218784,46,7,0,0,1,7,10,41
6436323,23,17,0,0,0,4,13,27
4427797,79,16,0,0,0,3,10,5
4000077,69,12,0,0,0,4,10,4
5041519,63,18,1,0,0,10,13,30
2921933,58,12,0,0,0,3,14,45
4156095,65,5,0,0,0,5,13,35
5824969,29,12,0,0,1,12,11,1
5003310,25,1,1,2,0,1,13,5
413811,78,6,0,0,1,6,11,5
2716181,76,8,0,0,0,8,11,37
4489950,48,13,0,0,1,13,10,27
1790687,31,0,0,0,0,0,11,46
1020861,42,17,0,0,0,7,14,7
2432816,37,4,0,0,0,4,12,9
1857595,26,19,0,0,0,12,13,37
9772848,24,13,0,0,0,11,10,13
1091635,74,11,0,0,1,3,11,27
2694059,76,12,0,0,0,7,10,14
3417203,53,15,0,0,0,5,13,43
1680177,33,18,0,2,0,6,11,35
6563391,42,9,1,0,0,9,12,23
6147575,41,15,0,0,1,4,12,7
9979065,49,8,0,0,1,8,13,30
606432,39,9,0,0,0,6,10,48
2844373,28,3,0,0,0,3,11,45
4688134,44,12,0,0,0,12,14,39
7240595,44,1,0,0,0,1,11,48
2838734,58,14,0,0,0,5,10,20
1225686,65,9,0,0,0,5,13,36
282422,28,16,1,0,1,6,13,19
8755938,42,20,0,0,1,14,13,47
2177728,29,7,1,0,1,7,14,34
1657435,36,7,0,0,1,7,13,7
8357122,46,10,0,1,0,3,11,10
283529,39,20,0,0,0,9,14,15
1550266,33,18,0,0,0,8,10,31
7745188,58,12,0,0,0,8,12,43
4442642,68,7,0,0,0,7,10,41
1558677,28,8,0,0,0,8,14,16
9657655,76,0,0,0,0,0,12,45
6094810,70,17,0,2,0,10,13,47
6940796,46,17,0,0,0,9,11,16
3909381,46,16,0,0,1,10,11,27
6354276,69,11,0,0,1,5,12,6
2045156,35,9,0,0,1,9,13,32
5821445,49,15,0,0,0,13,12,4
245102,36,4,0,0,0,4,12,15
2556533,47,14,0,0,1,3,11,8
428758,47,0,0,0,1,0,11,1
1434419,44,19,0,0,1,4,14,25
4995311,67,9,0,0,0,9,13,2
270761,48,1,0,0,0,1,11,28
881311,66,11,0,0,0,9,12,44
4535286,52,17,0,0,0,4,12,4
6453233,68,13,0,0,0,13,14,8
8119466,49,13,0,0,0,5,13,2
9085689,26,1,0,0,0,1,13,50
3350415,29,9,0,0,0,6,12,29
8901361,55,12,0,0,0,6,13,29
75855,33,17,0,0,0,12,11,41
3142095,79,7,0,0,0,7,12,34
1045513,40,2,0,1,0,2,14,11
4657255,28,16,0,0,0,7,14,28
6881187,23,18,0,0,0,11,10,19
1771499,25,15,0,1,0,14,14,35
8261729,69,19,0,0,1,7,10,14
2211161,46,6,1,0,1,6,11,3
831067,48,2,1,0,0,2,11,34
9916249,69,17,0,2,0,14,12,33
3562051,70,13,1,0,1,7,12,11
10675,23,1,0,0,1,1,14,9
1249303,47,12,0,0,0,6,13,20
4611358,59,15,0,0,1,12,13,1
4545563,69,0,0,0,1,0,11,22
330349,63,9,0,0,0,4,10,44
1934708,74,13,0,0,0,3,11,7
7283454,74,5,1,0,0,5,11,19
1171826,44,8,0,0,0,8,11,42
419658,25,17,0,0,0,3,10,40
4445606,46,1,0,0,0,1,14,45
2742198,77,1,0,0,0,1,13,19
602372,67,8,1,0,0,7,10,37
6325513,69,15,0,0,1,4,11,46
3608658,70,18,0,0,0,4,11,17
7524377,76,19,0,0,0,5,13,21
7362151,65,4,0,0,0,3,11,5
6793952,78,14,0,0,1,4,13,45
5403583,44,14,1,0,1,8,12,2
3762111,61,13,0,0,1,6,13,36
8639080,67,14,0,0,0,7,14,8
5456157,31,14,0,0,0,9,14,15
3208322,55,18,0,0,0,8,12,25
3508614,32,11,0,0,0,8,13,27
3648949,65,6,0,0,1,6,11,26
1697857,27,16,0,0,0,14,10,48
9523265,60,18,0,0,0,7,11,29
1669231,41,6,0,0,0,6,11,24
1562434,31,14,0,0,0,10,11,41
7723951,35,8,1,0,0,7,14,38
5721525,64,6,0,0,0,5,12,21
6952653,40,6,0,0,0,6,14,28
5736165,57,1,0,0,0,1,10,6
3647962,34,0,0,0,0,0,13,30
1094592,79,0,0,0,1,0,13,32
6881187,23,18,0,0,0,11,10,19
8230848,34,3,0,0,0,3,14,10
3672299,62,4,0,0,1,4,13,17
2940425,77,16,0,0,1,7,10,8
340075,45,0,0,0,0,0,13,35
1399162,22,8,0,0,1,8,10,4
1872336,28,3,0,0,1,3,12,35
3371958,23,15,0,0,0,4,12,18
2282002,32,1,0,0,0,1,11,30
6689639,76,4,0,0,1,4,10,46
3648949,65,6,0,0,1,6,11,26
2607103,33,8,0,0,0,4,13,46
3478374,74,5,0,0,0,5,10,35
2218280,34,9,0,0,0,9,11,45
5737688,78,5,0,0,0,5,14,27
2087799,33,9,0,0,0,9,14,39
7828360,46,7,0,0,0,7,14,13
757960,58,5,0,0,1,5,10,6
8809527,59,9,0,0,0,8,10,10
9601421,59,18,0,0,0,9,14,13
8086552,35,5,0,0,0,3,13,43
1808430,67,14,1,0,1,12,13,19
5472585,63,17,1,0,0,6,11,17
2940425,77,16,0,0,1,7,10,8
159569,75,15,0,0,1,5,12,9
9812254,35,15,0,1,0,8,11,5
5545217,52,12,1,0,0,9,13,28
9119840,72,0,0,0,1,0,11,2
8639080,67,14,0,0,0,7,14,8
5809456,72,16,0,0,1,4,10,36
321358,78,17,0,0,0,9,13,34
4849926,57,2,0,2,1,2,11,35
9402303,72,9,0,0,0,5,10,46
2282537,64,8,0,0,1,7,12,4
2192899,45,12,0,0,0,6,10,8
140516,29,19,0,0,0,14,10,3
5365318,35,15,0,2,1,7,14,27
2309662,64,12,0,2,0,10,11,30
3028807,34,7,0,0,0,7,13,1
4415868,48,1,0,0,0,1,14,37
9624787,78,12,0,0,0,10,11,23
2044506,38,20,0,0,1,4,10,45
1519180,59,2,0,0,1,2,10,24
7712267,24,15,0,0,0,14,10,40
9597503,47,13,0,0,0,7,10,48
8036522,63,6,0,0,0,6,12,23
769841,24,2,0,0,0,2,13,13
2114031,35,18,0,0,0,11,12,44
7428533,59,1,0,0,0,1,12,32
6090928,62,5,0,0,1,5,13,41
1996629,48,16,0,0,0,9,14,36
7174091,59,11,0,0,0,11,10,31
355672,47,11,0,0,0,11,14,45
1230362,67,7,0,0,0,7,10,4
2568258,67,5,0,0,1,5,11,10
1253732,53,17,0,0,0,12,13,48
2503612,25,18,0,0,0,6,11,31
7713626,47,0,0,1,1,0,12,49
6393206,36,8,1,0,0,6,11,35
1739039,33,19,0,0,0,10,13,28
3780397,28,18,0,0,1,8,12,15
1729641,38,12,0,0,0,12,12,7
7090163,52,17,0,0,0,7,11,12
2936274,49,4,0,0,0,4,10,22
5269140,26,9,0,0,0,3,13,9
4935105,74,17,0,0,0,5,10,10
8489881,34,4,1,0,0,4,12,49
208537,33,6,1,0,0,6,12,25
7805750,35,8,0,0,0,8,11,8
3379005,77,1,0,0,0,1,11,31
2593784,66,1,0,0,1,1,11,10
8746952,28,20,0,0,0,13,10,22
1932159,63,7,1,0,0,7,13,10
5583816,47,4,0,0,0,4,10,16
4598619,67,10,0,0,0,3,11,33
533359,50,7,0,0,0,6,11,6
3837133,32,3,0,0,0,3,11,45
3290571,50,11,0,0,0,5,11,17
6905894,39,8,0,0,1,7,11,31
1969474,65,12,0,0,0,12,12,49
7220808,71,1,0,0,0,1,10,21
3152333,61,11,0,1,1,7,14,25
9059401,21,14,0,0,1,7,12,50
2568258,67,5,0,0,1,5,11,10
2926190,71,0,0,0,0,0,14,14
212418,24,0,1,0,0,0,14,27
5669046,65,8,0,0,0,4,12,14
1794927,75,4,0,0,0,4,13,24
3375231,62,9,0,0,0,9,11,20
7126847,31,9,0,0,0,9,11,10
3701850,68,15,0,0,0,9,11,1
4103234,30,10,0,0,0,9,14,11
2522353,71,17,1,0,0,13,11,7
476900,33,20,0,0,1,7,10,32
7995955,65,6,1,0,0,6,14,1
6389669,33,13,1,0,0,11,11,18
5092688,41,10,0,0,0,10,12,7
2101952,46,18,0,0,1,7,14,19
3049346,26,5,1,0,0,3,12,22
1106260,39,8,0,2,0,8,10,13
340075,45,0,0,0,0,0,13,35
780090,55,9,0,1,0,9,14,24
2838553,44,1,1,0,0,1,13,13
2803101,25,10,0,0,0,10,14,14
9601421,59,18,0,0,0,9,14,13
133768,50,20,0,0,0,10,12,33
5202407,38,17,0,0,1,8,11,16
978225,72,0,0,0,1,0,13,35
9518593,71,6,0,0,0,6,13,26
7685852,58,3,0,0,0,3,13,49
4684497,34,14,0,0,1,11,10,22
1977577,37,5,0,1,0,4,14,2
790555,48,17,0,0,1,8,14,31
6236454,22,16,0,2,1,11,10,38
5824192,74,20,0,0,0,6,14,50
5253114,50,7,0,2,0,7,11,17
4709297,42,14,0,0,1,6,10,49
4220551,79,1,0,0,0,1,14,24
1653541,69,17,0,0,0,6,10,48
4644109,52,14,0,0,0,6,14,34
7200030,46,17,0,0,0,9,10,50
5582276,65,13,0,0,1,8,10,26
2936137,25,13,0,0,0,13,11,14
3666346,56,12,0,0,0,12,11,3
1041560,77,19,0,0,0,13,12,18
72998,51,16,0,0,0,13,13,2
2528206,65,6,0,0,0,6,10,38
316356,57,10,0,0,0,10,13,26
9021260,30,17,0,0,0,12,13,16
718057,59,19,0,0,0,4,11,21
5215058,39,16,0,0,0,3,13,38
2549997,51,15,1,0,0,13,14,43
3479282,31,14,0,2,0,12,12,23
8880889,69,18,0,0,0,6,10,30
893955,28,8,1,0,0,3,14,2
1510441,55,16,0,0,0,7,14,17
4630517,61,7,1,1,0,7,11,50
5899823,46,8,1,0,0,8,13,38
7477764,34,3,0,0,1,3,12,26
451224,61,10,0,0,0,10,11,13
690298,27,4,0,0,0,4,12,20
5659276,66,19,0,0,0,9,14,16
7452181,44,20,0,0,1,13,14,34
8737689,65,10,1,0,1,9,14,35
2637176,68,4,0,0,0,4,12,2
5985596,29,12,0,0,0,12,12,39
6453233,68,13,0,0,0,13,14,8
1298318,30,1,0,0,1,1,12,7
5272729,28,17,0,0,0,12,10,17
2024262,62,3,0,0,1,3,12,31
4747484,77,17,0,0,0,7,14,30
2557545,21,13,0,0,1,6,14,15
4872825,76,6,0,0,1,6,10,1
3231341,47,6,1,0,0,6,14,39
9129182,22,15,0,0,0,13,10,33
7667495,24,3,1,0,0,3,14,44
5768112,52,3,0,2,0,3,11,14
2285062,38,2,0,0,0,2,12,34
6161265,34,8,0,0,1,4,10,30
1464792,65,10,0,2,0,10,12,40
8520822,72,7,0,0,1,7,11,0
70077,56,2,0,0,1,2,10,0
7863110,40,12,0,0,0,9,14,28
3150849,56,2,0,0,0,2,13,16
3217169,73,20,0,0,0,5,10,21
3440491,67,3,0,0,0,3,12,42
12902,23,12,0,0,0,8,12,46
2162609,42,0,0,0,0,0,12,11
8074859,74,6,1,0,0,6,10,50
4659805,60,6,0,0,0,6,12,15
9565457,65,5,0,0,1,3,12,6
8688770,78,3,0,0,1,3,11,43
6963857,24,11,0,1,1,7,10,17
8608515,70,20,0,0,0,11,13,5
3377664,59,10,0,0,0,10,10,28
1425442,38,9,0,0,0,9,14,47
2301024,51,11,0,0,1,7,11,21
3142984,22,13,0,0,0,10,12,20
5295940,21,20,0,0,0,4,14,47
2737450,33,14,0,0,1,14,13,30
455805,72,0,0,0,0,0,12,13
6174825,47,19,0,0,0,6,14,6
7936020,24,18,0,0,0,5,12,15
4170819,59,18,0,0,0,11,11,37
5985832,75,4,1,1,1,4,14,18
536218,53,8,0,0,0,3,10,28
3133286,25,16,1,0,0,12,11,13
7110801,21,20,0,0,1,9,11,31
3167295,32,5,0,0,1,4,12,20
1966474,26,16,0,0,1,4,10,47
637100,58,3,0,0,1,3,11,2
2020252,78,4,0,0,0,4,10,17
9791269,51,7,0,0,0,6,10,42
2792182,64,2,0,0,0,2,10,22
2045156,35,9,0,0,1,9,13,32
7656726,79,9,0,0,1,6,12,35
3040483,33,7,0,0,1,7,11,37
4581810,36,14,0,0,1,6,10,18
4441205,56,0,0,0,0,0,13,12
5652178,61,13,0,0,0,13,14,42
1661569,32,12,0,0,0,5,13,44
8451500,69,7,1,0,1,7,13,43
2611062,59,1,0,0,0,1,11,37
4347061,62,19,0,0,1,6,11,37
660630,70,1,0,0,1,1,10,18
3535310,29,10,0,0,0,10,14,16
172274,21,1,0,2,0,1,12,12
1108464,57,20,0,0,0,7,14,6
3318935,57,16,0,0,0,4,10,6
355672,47,11,0,0,0,11,14,45
4228148,29,9,1,0,0,6,11,3
2122622,59,8,0,0,0,8,14,48
3784776,68,7,0,0,0,7,13,24
1436154,39,4,0,0,0,4,10,45
8010912,35,8,0,0,0,8,14,21
4036551,54,11,1,0,0,11,12,0
1783274,34,8,0,2,0,7,12,24
2568258,67,5,0,0,1,5,11,10
4393229,34,11,0,0,1,9,12,33
5111200,54,19,0,1,1,10,10,31
1360053,47,9,0,0,0,4,11,4
460547,70,20,0,0,0,4,12,4
4382706,38,11,0,0,1,10,12,39
8701440,27,15,1,0,0,5,13,42
1964155,51,13,0,0,0,7,10,14
2844373,28,3,0,0,0,3,11,45
8640226,40,12,0,2,0,9,10,21
2175522,64,1,0,0,0,1,13,29
9423566,49,7,0,0,1,3,14,12
4798152,51,2,0,0,0,2,14,21
6058793,45,0,0,0,0,0,12,7
3430788,63,3,0,0,0,3,10,22
1818040,54,1,0,0,0,1,14,25
2385302,69,10,0,0,1,8,13,50
2176235,50,10,0,0,0,3,11,47
6119115,63,16,0,0,0,7,12,11
2282442,47,4,0,0,1,4,13,44
6837661,34,16,0,0,0,12,13,16
1871076,52,18,0,0,0,3,10,26
7717248,75,18,0,2,1,9,12,20
9317976,34,10,0,0,0,10,14,25
3694828,67,13,1,0,1,9,14,29
5626739,33,3,0,2,0,3,12,46
6051217,48,20,0,2,0,7,12,16
1565345,37,5,0,0,0,4,14,6
5338799,49,6,1,0,0,6,13,48
